LaBradford Smith,/players/s/smithla02.html,/teams/WSB/1993.html,0.8,3.292181069958848,760000,6.080972955672908
Steve Burtt,/players/b/burttst01.html,/teams/WSB/1993.html,0.0,0.0
Larry Robinson,/players/r/robinla01.html,/teams/WSB/1993.html,0.0,0.0
Alan Ogg,/players/o/oggal01.html,/teams/WSB/1993.html,0.0,0.0
Buck Johnson,/players/j/johnsbu01.html,/teams/WSB/1993.html,1.2,4.938271604938272,550000,4.400704112658025
Pervis Ellison,/players/e/ellispe01.html,/teams/WSB/1993.html,3.9,16.049382716049383,2300000,18.40294447111538
Greg Foster,/players/f/fostegr01.html,/teams/WSB/1993.html,0.0,0.0,439000,3.5125620099215875
Brent Price,/players/p/pricebr01.html,/teams/WSB/1993.html,-0.6,-2.469135802469136,283000,2.2643622979676747
Don MacLean,/players/m/macledo01.html,/teams/WSB/1993.html,0.4,1.646090534979424,463000,3.704592734837574
Chris Corchiani,/players/c/corchch01.html,/teams/WSB/1993.html,0.0,0.0
Mark Acres,/players/a/acresma01.html,/teams/WSB/1993.html,0.4,1.646090534979424
Charles Jones,/players/j/jonesch01.html,/teams/WSB/1993.html,1.6,6.584362139917696,875000,7.001120179228676
Michael Adams,/players/a/adamsmi01.html,/teams/WSB/1993.html,4.6,18.930041152263374,1309000,10.473675788126101
Byron Irvin,/players/i/irvinby01.html,/teams/WSB/1993.html,0.0,0.0
Harvey Grant,/players/g/grantha01.html,/teams/WSB/1993.html,5.0,20.576131687242803,1625000,13.002080332853255
Doug Overton,/players/o/overtdo01.html,/teams/WSB/1993.html,0.6,2.469135802469136,140000,1.1201792286765881
Tom Gugliotta,/players/g/guglito01.html,/teams/WSB/1993.html,1.6,6.584362139917696,1250000,10.001600256040968
Rex Chapman,/players/c/chapmre01.html,/teams/WSB/1993.html,1.9,7.818930041152264,2004000,16.03456553048488
Larry Stewart,/players/s/stewala01.html,/teams/WSB/1993.html,2.9,11.934156378600825,500000,4.000640102416387
