Anthony Goldwire,/players/g/goldwan01.html,/teams/CHH/1996.html,0.3,0.7481296758104738
Larry Johnson,/players/j/johnsla02.html,/teams/CHH/1996.html,10.1,25.187032418952615,4295000,19.675660818177654
Joe Wolf,/players/w/wolfjo01.html,/teams/CHH/1996.html,-0.1,-0.24937655860349126
Kenny Anderson,/players/a/anderke01.html,/teams/CHH/1996.html,4.0,9.97506234413965
Pete Myers,/players/m/myerspe01.html,/teams/CHH/1996.html,0.1,0.24937655860349126
Corey Beck,/players/b/beckco01.html,/teams/CHH/1996.html,-0.1,-0.24937655860349126
Glen Rice,/players/r/ricegl01.html,/teams/CHH/1996.html,8.3,20.698254364089777,3302000,15.126666361262542
Gerald Glass,/players/g/glassge01.html,/teams/CHH/1996.html,0.0,0.0
Kendall Gill,/players/g/gillke01.html,/teams/CHH/1996.html,2.0,4.987531172069825,3200000,14.659398048467635
Robert Parish,/players/p/parisro01.html,/teams/CHH/1996.html,1.7,4.239401496259351,2500000,11.45265472536534
Darrin Hancock,/players/h/hancoda01.html,/teams/CHH/1996.html,0.5,1.2468827930174562,225000,1.0307389252828805
Scott Burrell,/players/b/burresc01.html,/teams/CHH/1996.html,1.1,2.743142144638404,1040000,4.764304365751981
Greg Sutton,/players/s/suttogr01.html,/teams/CHH/1996.html,0.2,0.4987531172069825,250000,1.145265472536534
Donald Hodge,/players/h/hodgedo01.html,/teams/CHH/1996.html,0.0,0.0
Michael Adams,/players/a/adamsmi01.html,/teams/CHH/1996.html,0.8,1.99501246882793
Muggsy Bogues,/players/b/boguemu01.html,/teams/CHH/1996.html,0.0,0.0,1350000,6.184433551697284
Dell Curry,/players/c/curryde01.html,/teams/CHH/1996.html,5.1,12.718204488778055,1570000,7.192267167529433
Rafael Addison,/players/a/addisra01.html,/teams/CHH/1996.html,0.2,0.4987531172069825,360000,1.6491822804526088
Matt Geiger,/players/g/geigema01.html,/teams/CHH/1996.html,4.3,10.723192019950124,1532000,7.0181868157038805
George Zidek,/players/z/zidekge01.html,/teams/CHH/1996.html,0.6,1.4962593516209477,603000,2.76238031975812
Khalid Reeves,/players/r/reevekh01.html,/teams/CHH/1996.html,1.0,2.4937655860349124,1602000,7.33886114801411
