Al Harrington,/players/h/harrial01.html,/teams/DEN/2011.html,2.1,4.01529636711281,5765000,10.17485393833915
Gary Forbes,/players/f/forbega01.html,/teams/DEN/2011.html,0.9,1.7208413001912042,473604,0.835880576689189
Kenyon Martin,/players/m/martike01.html,/teams/DEN/2011.html,2.7,5.162523900573613,16545454,29.201661369212356
Nene Hilario,/players/h/hilarne01.html,/teams/DEN/2011.html,9.6,18.355640535372846
Shelden Williams,/players/w/willish02.html,/teams/DEN/2011.html,1.2,2.2944550669216057
Danilo Gallinari,/players/g/gallida01.html,/teams/DEN/2011.html,1.2,2.2944550669216057,3304560,5.832335703465398
Chris Andersen,/players/a/anderch01.html,/teams/DEN/2011.html,3.2,6.118546845124282,4533300,8.000982716161815
Ty Lawson,/players/l/lawsoty01.html,/teams/DEN/2011.html,6.7,12.810707456978964,1546560,2.729578856353477
J.R. Smith,/players/s/smithjr01.html,/teams/DEN/2011.html,5.0,9.56022944550669,6757851,11.927172048926133
Renaldo Balkman,/players/b/balkmre01.html,/teams/DEN/2011.html,0.2,0.3824091778202676
Carmelo Anthony,/players/a/anthoca01.html,/teams/DEN/2011.html,4.7,8.986615678776289
Arron Afflalo,/players/a/afflaar01.html,/teams/DEN/2011.html,6.2,11.854684512428296,1959577,3.458527277697973
Kosta Koufos,/players/k/koufoko01.html,/teams/DEN/2011.html,0.3,0.5736137667304014,1352640,2.3873225379280254
Melvin Ely,/players/e/elyme01.html,/teams/DEN/2011.html,0.6,1.1472275334608029,1223166,2.1588092614644485
Anthony Carter,/players/c/cartean01.html,/teams/DEN/2011.html,-0.1,-0.1912045889101338
Raymond Felton,/players/f/feltora01.html,/teams/DEN/2011.html,1.3,2.485659655831739,7500000,13.23701726583584
Timofey Mozgov,/players/m/mozgoti01.html,/teams/DEN/2011.html,0.2,0.3824091778202676,3567096,6.295694845452529
Wilson Chandler,/players/c/chandwi01.html,/teams/DEN/2011.html,0.5,0.956022944550669,2130482,3.760163602473663
Chauncey Billups,/players/b/billuch01.html,/teams/DEN/2011.html,5.8,11.08986615678776
