Cedric Hunter,/players/h/huntece01.html,/teams/CHH/1992.html,0.0,0.0
Larry Johnson,/players/j/johnsla02.html,/teams/CHH/1992.html,8.9,27.554179566563462,1955000,15.991820040899796
Greg Grant,/players/g/grantgr01.html,/teams/CHH/1992.html,-0.1,-0.3095975232198142
Tony Massenburg,/players/m/masseto01.html,/teams/CHH/1992.html,-0.1,-0.3095975232198142
Kenny Gattison,/players/g/gattike01.html,/teams/CHH/1992.html,4.5,13.931888544891638,456000,3.7300613496932513
Eric Leckner,/players/l/leckner01.html,/teams/CHH/1992.html,0.9,2.786377708978328,618000,5.0552147239263805
Kevin Lynch,/players/l/lynchke01.html,/teams/CHH/1992.html,0.2,0.6191950464396284
Kendall Gill,/players/g/gillke01.html,/teams/CHH/1992.html,4.7,14.551083591331269,1908000,15.607361963190183
Ron Grandison,/players/g/grandro01.html,/teams/CHH/1992.html,0.0,0.0
Elliot Perry,/players/p/perryel01.html,/teams/CHH/1992.html,-0.3,-0.9287925696594426
Muggsy Bogues,/players/b/boguemu01.html,/teams/CHH/1992.html,4.8,14.860681114551081,906000,7.411042944785276
Michael Ansley,/players/a/anslemi01.html,/teams/CHH/1992.html,0.0,0.0
J.R. Reid,/players/r/reidjr01.html,/teams/CHH/1992.html,2.1,6.501547987616098,1250000,10.224948875255624
Anthony Frederick,/players/f/fredean01.html,/teams/CHH/1992.html,0.5,1.547987616099071,130000,1.063394683026585
Dell Curry,/players/c/curryde01.html,/teams/CHH/1992.html,3.2,9.907120743034055,1006000,8.229038854805726
Johnny Newman,/players/n/newmajo01.html,/teams/CHH/1992.html,2.3,7.120743034055726,1206000,9.865030674846626
Rex Chapman,/players/c/chapmre01.html,/teams/CHH/1992.html,0.2,0.6191950464396284,940000,7.689161554192229
Mike Gminski,/players/g/gminsmi01.html,/teams/CHH/1992.html,0.5,1.547987616099071,1850000,15.132924335378323
