Shandon Anderson,/players/a/andersh01.html,/teams/NYK/2004.html,1.7,4.5092838196286475,6700000,8.223527556525337
Tim Thomas,/players/t/thomati01.html,/teams/NYK/2004.html,1.8,4.774535809018568
Antonio McDyess,/players/m/mcdyean01.html,/teams/NYK/2004.html,0.6,1.5915119363395225,13500000,16.569794330312245
Nazr Mohammed,/players/m/mohamna01.html,/teams/NYK/2004.html,2.0,5.3050397877984095
Moochie Norris,/players/n/norrimo01.html,/teams/NYK/2004.html,0.8,2.1220159151193636,3500000,4.295872604155027
Dikembe Mutombo,/players/m/mutomdi01.html,/teams/NYK/2004.html,3.8,10.079575596816976,4087667,5.01717048005959
Bruno Sundov,/players/s/sundobr01.html,/teams/NYK/2004.html,0.0,0.0
Mike Sweetney,/players/s/sweetmi01.html,/teams/NYK/2004.html,1.4,3.7135278514588856,1840800,2.2593835113510212
Michael Doleac,/players/d/doleami01.html,/teams/NYK/2004.html,1.2,3.183023872679045,1540000,1.8901839458282117
Cezary Trybanski,/players/t/trybace01.html,/teams/NYK/2004.html,0.0,0.0
Stephon Marbury,/players/m/marbust01.html,/teams/NYK/2004.html,5.5,14.588859416445624
Keith Van Horn,/players/v/vanhoke01.html,/teams/NYK/2004.html,3.9,10.344827586206899,13279750,16.29946120429363
Frank Williams,/players/w/willifr02.html,/teams/NYK/2004.html,0.3,0.7957559681697612,894960,1.0984668988041666
Anfernee Hardaway,/players/h/hardaan01.html,/teams/NYK/2004.html,0.7,1.8567639257294428
Allan Houston,/players/h/houstal01.html,/teams/NYK/2004.html,3.1,8.222811671087534,15937500,19.561562751063068
Vin Baker,/players/b/bakervi01.html,/teams/NYK/2004.html,0.3,0.7957559681697612
Howard Eisley,/players/e/eisleho01.html,/teams/NYK/2004.html,1.5,3.978779840848807,5843750,7.172573008723125
Clarence Weatherspoon,/players/w/weathcl01.html,/teams/NYK/2004.html,0.6,1.5915119363395225
Othella Harrington,/players/h/harriot01.html,/teams/NYK/2004.html,0.8,2.1220159151193636,2925000,3.590122104900987
Kurt Thomas,/players/t/thomaku01.html,/teams/NYK/2004.html,5.0,13.262599469496022,5394125,6.620706803110782
DerMarr Johnson,/players/j/johnsde03.html,/teams/NYK/2004.html,0.4,1.0610079575596818
Charlie Ward,/players/w/wardch01.html,/teams/NYK/2004.html,2.3,6.10079575596817,6030000,7.401174800872804
