Sam Mack,/players/m/macksa01.html,/teams/HOU/1999.html,1.9,6.462585034013606,545000,1.7988520353433166
Anthony Miller,/players/m/millean01.html,/teams/HOU/1999.html,0.6,2.0408163265306123,475000,1.567806819794634
Antoine Carr,/players/c/carran01.html,/teams/HOU/1999.html,0.0,0.0
Hakeem Olajuwon,/players/o/olajuha01.html,/teams/HOU/1999.html,6.5,22.10884353741497,12943000,42.72026035495146
Rodrick Rhodes,/players/r/rhodero01.html,/teams/HOU/1999.html,-0.1,-0.3401360544217688
Stanley Roberts,/players/r/roberst01.html,/teams/HOU/1999.html,-0.1,-0.3401360544217688
Brent Price,/players/p/pricebr01.html,/teams/HOU/1999.html,2.2,7.482993197278913,2240000,7.393446897557852
Michael Dickerson,/players/d/dickemi01.html,/teams/HOU/1999.html,2.2,7.482993197278913,949600,3.1342933812147042
Othella Harrington,/players/h/harriot01.html,/teams/HOU/1999.html,2.2,7.482993197278913
Eddie Johnson,/players/j/johnsed03.html,/teams/HOU/1999.html,-0.1,-0.3401360544217688
Charles Barkley,/players/b/barklch01.html,/teams/HOU/1999.html,6.8,23.129251700680275,1000000,3.3006459364097553
Bryce Drew,/players/d/drewbr01.html,/teams/HOU/1999.html,-0.1,-0.3401360544217688,857000,2.8286535675031605
Cuttino Mobley,/players/m/moblecu01.html,/teams/HOU/1999.html,2.3,7.8231292517006805,287500,0.9489357067178047
Matt Bullard,/players/b/bullama01.html,/teams/HOU/1999.html,0.5,1.7006802721088436
Matt Maloney,/players/m/malonma01.html,/teams/HOU/1999.html,-0.3,-1.0204081632653061
Scottie Pippen,/players/p/pippesc01.html,/teams/HOU/1999.html,4.9,16.66666666666667,11000000,36.30710530050731
