Darrall Imhoff,/players/i/imhofda01.html,/teams/DET/1964.html,0.7,3.167420814479638
Jackie Moreland,/players/m/morelja01.html,/teams/DET/1964.html,2.3,10.407239819004523
Don Ohl,/players/o/ohldo01.html,/teams/DET/1964.html,0.8,3.619909502262443
Reggie Harding,/players/h/hardire01.html,/teams/DET/1964.html,0.0,0.0
Kevin Loughery,/players/l/loughke01.html,/teams/DET/1964.html,0.0,0.0
Bailey Howell,/players/h/howelba01.html,/teams/DET/1964.html,9.8,44.34389140271493
Bob Ferry,/players/f/ferrybo01.html,/teams/DET/1964.html,2.7,12.217194570135746
Eddie Miles,/players/m/milesed01.html,/teams/DET/1964.html,-0.9,-4.072398190045249
Ray Scott,/players/s/scottra01.html,/teams/DET/1964.html,3.4,15.384615384615383
Donnie Butcher,/players/b/butchdo01.html,/teams/DET/1964.html,1.5,6.787330316742081
Johnny Egan,/players/e/eganjo01.html,/teams/DET/1964.html,0.7,3.167420814479638
Dave DeBusschere,/players/d/debusda01.html,/teams/DET/1964.html,0.0,0.0
Larry Staverman,/players/s/stavela01.html,/teams/DET/1964.html,0.8,3.619909502262443
Willie Jones,/players/j/joneswi01.html,/teams/DET/1964.html,-0.2,-0.9049773755656108
Bob Duffy,/players/d/duffybo02.html,/teams/DET/1964.html,0.5,2.262443438914027
