Tim Legler,/players/l/legleti01.html,/teams/DEN/1991.html,-0.1,-0.53475935828877
Orlando Woolridge,/players/w/woolror01.html,/teams/DEN/1991.html,3.9,20.85561497326203,805000,8.193384223918574
Corey Gaines,/players/g/gaineco01.html,/teams/DEN/1991.html,0.3,1.60427807486631
Reggie Williams,/players/w/willire01.html,/teams/DEN/1991.html,2.2,11.76470588235294
Michael Adams,/players/a/adamsmi01.html,/teams/DEN/1991.html,6.3,33.68983957219251,825000,8.396946564885496
Joe Wolf,/players/w/wolfjo01.html,/teams/DEN/1991.html,0.7,3.7433155080213893,990000,10.076335877862595
Marcus Liberty,/players/l/liberma01.html,/teams/DEN/1991.html,-0.1,-0.53475935828877,210000,2.1374045801526718
Mahmoud Abdul-Rauf,/players/a/abdulma02.html,/teams/DEN/1991.html,-1.0,-5.3475935828877,1660000,16.895674300254456
Avery Johnson,/players/j/johnsav01.html,/teams/DEN/1991.html,0.1,0.53475935828877
Anthony Cook,/players/c/cookan01.html,/teams/DEN/1991.html,0.5,2.67379679144385,370000,3.76590330788804
Walter Davis,/players/d/daviswa03.html,/teams/DEN/1991.html,1.3,6.951871657754009
Greg Anderson,/players/a/andergr01.html,/teams/DEN/1991.html,-0.3,-1.60427807486631,1365000,13.893129770992365
Jim Farmer,/players/f/farmeji01.html,/teams/DEN/1991.html,0.1,0.53475935828877
Anthony Mason,/players/m/masonan01.html,/teams/DEN/1991.html,0.1,0.53475935828877
Kenny Battle,/players/b/battlke01.html,/teams/DEN/1991.html,0.9,4.812834224598929,350000,3.5623409669211195
Blair Rasmussen,/players/r/rasmubl01.html,/teams/DEN/1991.html,1.7,9.09090909090909,2185000,22.239185750636132
T.R. Dunn,/players/d/dunntr01.html,/teams/DEN/1991.html,0.3,1.60427807486631
Todd Lichti,/players/l/lichtto01.html,/teams/DEN/1991.html,1.0,5.3475935828877,565000,5.750636132315521
Terry Mills,/players/m/millste01.html,/teams/DEN/1991.html,0.3,1.60427807486631
Craig Neal,/players/n/nealcr01.html,/teams/DEN/1991.html,-0.1,-0.53475935828877
Jerome Lane,/players/l/laneje01.html,/teams/DEN/1991.html,0.6,3.20855614973262,500000,5.089058524173027
