Trevor Ruffin,/players/r/ruffitr01.html,/teams/PHI/1996.html,1.2,7.547169811320755
Elmer Bennett,/players/b/benneel01.html,/teams/PHI/1996.html,-0.3,-1.8867924528301887
Tony Massenburg,/players/m/masseto01.html,/teams/PHI/1996.html,0.9,5.660377358490567
Richard Dumas,/players/d/dumasri02.html,/teams/PHI/1996.html,0.3,1.8867924528301887,225000,1.2925091911764706
Trevor Wilson,/players/w/wilsotr01.html,/teams/PHI/1996.html,0.2,1.257861635220126
Derrick Alston,/players/a/alstode01.html,/teams/PHI/1996.html,1.7,10.69182389937107,350000,2.0105698529411766
Rex Walters,/players/w/waltere01.html,/teams/PHI/1996.html,0.8,5.031446540880504,1040000,5.974264705882353
Sharone Wright,/players/w/wrighsh01.html,/teams/PHI/1996.html,0.9,5.660377358490567,2500000,14.361213235294118
Jerry Stackhouse,/players/s/stackje01.html,/teams/PHI/1996.html,1.2,7.547169811320755,1987000,11.414292279411764
LaSalle Thompson,/players/t/thompla01.html,/teams/PHI/1996.html,0.2,1.257861635220126
Sean Higgins,/players/h/higgise01.html,/teams/PHI/1996.html,0.3,1.8867924528301887,500000,2.8722426470588234
Ed Pinckney,/players/p/pincked01.html,/teams/PHI/1996.html,1.6,10.062893081761008
Jeff Malone,/players/m/malonje01.html,/teams/PHI/1996.html,-0.3,-1.8867924528301887,2380000,13.671875
Greg Grant,/players/g/grantgr01.html,/teams/PHI/1996.html,0.1,0.628930817610063
Tim Perry,/players/p/perryti01.html,/teams/PHI/1996.html,0.0,0.0
Scott Skiles,/players/s/skilesc01.html,/teams/PHI/1996.html,0.1,0.628930817610063
Vernon Maxwell,/players/m/maxweve01.html,/teams/PHI/1996.html,0.9,5.660377358490567,1000000,5.744485294117647
Shawn Bradley,/players/b/bradlsh01.html,/teams/PHI/1996.html,0.0,0.0
Mike Brown,/players/b/brownmi01.html,/teams/PHI/1996.html,0.1,0.628930817610063
Clarence Weatherspoon,/players/w/weathcl01.html,/teams/PHI/1996.html,5.8,36.47798742138365
Greg Sutton,/players/s/suttogr01.html,/teams/PHI/1996.html,0.0,0.0
Derrick Coleman,/players/c/colemde01.html,/teams/PHI/1996.html,-0.2,-1.257861635220126,5476000,31.456801470588236
Scott Williams,/players/w/willisc01.html,/teams/PHI/1996.html,0.3,1.8867924528301887,1950000,11.201746323529411
Greg Graham,/players/g/grahagr01.html,/teams/PHI/1996.html,0.1,0.628930817610063
