Roshown McLeod,/players/m/mcleoro01.html,/teams/ATL/2001.html,0.4,1.4492753623188408,978600,2.490258257797917
Nazr Mohammed,/players/m/mohamna01.html,/teams/ATL/2001.html,2.0,7.246376811594203
Andy Panko,/players/p/pankoan01.html,/teams/ATL/2001.html,0.0,0.0
Toni Kukoc,/players/k/kukocto01.html,/teams/ATL/2001.html,2.2,7.971014492753624
Anthony Miller,/players/m/millean01.html,/teams/ATL/2001.html,0.0,0.0,40000,0.10178860649082022
Dikembe Mutombo,/players/m/mutomdi01.html,/teams/ATL/2001.html,4.5,16.304347826086957,14400000,36.64389833669529
Cal Bowdler,/players/b/bowdlca01.html,/teams/ATL/2001.html,1.0,3.6231884057971016,1102800,2.8063118809519136
DerMarr Johnson,/players/j/johnsde03.html,/teams/ATL/2001.html,0.0,0.0,2107200,5.36222378993641
Tony Smith,/players/s/smithto02.html,/teams/ATL/2001.html,-0.2,-0.7246376811594204
Ira Bowman,/players/b/bowmair01.html,/teams/ATL/2001.html,0.0,0.0
Hanno Mottola,/players/m/mottoha01.html,/teams/ATL/2001.html,0.4,1.4492753623188408,316969,0.8065958202697199
Larry Robinson,/players/r/robinla01.html,/teams/ATL/2001.html,1.1,3.985507246376812,611000,1.554820964147279
Brevin Knight,/players/k/knighbr01.html,/teams/ATL/2001.html,1.7,6.159420289855073
Jim Jackson,/players/j/jacksji01.html,/teams/ATL/2001.html,0.4,1.4492753623188408,2330000,5.929186328090279
Alan Henderson,/players/h/hendeal01.html,/teams/ATL/2001.html,1.9,6.884057971014493,5910000,15.03926660901869
Jason Terry,/players/t/terryja01.html,/teams/ATL/2001.html,6.5,23.55072463768116,1579080,4.01830881843811
Pepe Sanchez,/players/s/sanchpe01.html,/teams/ATL/2001.html,-0.2,-0.7246376811594204
Lorenzen Wright,/players/w/wrighlo02.html,/teams/ATL/2001.html,3.2,11.594202898550726,4950000,12.596340053239002
Anthony Johnson,/players/j/johnsan02.html,/teams/ATL/2001.html,-0.1,-0.3623188405797102,1200000,3.053658194724607
Chris Crawford,/players/c/crawfch01.html,/teams/ATL/2001.html,0.6,2.1739130434782608,2200000,5.598373356995113
Sean Colson,/players/c/colsose01.html,/teams/ATL/2001.html,-0.1,-0.3623188405797102
Matt Maloney,/players/m/malonma01.html,/teams/ATL/2001.html,1.5,5.434782608695652,611000,1.554820964147279
Dion Glover,/players/g/glovedi01.html,/teams/ATL/2001.html,0.8,2.8985507246376816,960480,2.4441480190575753
