Eddy Curry,/players/c/curryed01.html,/teams/NYK/2010.html,-0.3,-0.9259259259259258,10500423,15.117206321513383
Al Harrington,/players/h/harrial01.html,/teams/NYK/2010.html,3.5,10.80246913580247,10026875,14.435450660894755
Sergio Rodriguez,/players/r/rodrise01.html,/teams/NYK/2010.html,0.4,1.234567901234568,1892035,2.7239172614783778
Jared Jeffries,/players/j/jeffrja01.html,/teams/NYK/2010.html,1.7,5.246913580246914
Earl Barron,/players/b/barroea01.html,/teams/NYK/2010.html,0.4,1.234567901234568
Danilo Gallinari,/players/g/gallida01.html,/teams/NYK/2010.html,5.6,17.28395061728395,3089040,4.447216556457554
Tracy McGrady,/players/m/mcgratr01.html,/teams/NYK/2010.html,0.2,0.617283950617284,23239562,33.45743819802328
Bill Walker,/players/w/walkebi01.html,/teams/NYK/2010.html,1.9,5.864197530864197,736420,1.0602061535319944
Eddie House,/players/h/houseed01.html,/teams/NYK/2010.html,-0.4,-1.234567901234568,2862000,4.120352531719084
J.R. Giddens,/players/g/giddejr01.html,/teams/NYK/2010.html,0.1,0.308641975308642,1028880,1.4812537780695778
Darko Milicic,/players/m/milicda01.html,/teams/NYK/2010.html,0.1,0.308641975308642
Marcus Landry,/players/l/landrma01.html,/teams/NYK/2010.html,0.0,0.0
Chris Duhon,/players/d/duhonch01.html,/teams/NYK/2010.html,1.9,5.864197530864197,6031800,8.683837316849466
Toney Douglas,/players/d/douglto01.html,/teams/NYK/2010.html,2.2,6.790123456790124,996240,1.4342627554856116
David Lee,/players/l/leeda02.html,/teams/NYK/2010.html,10.3,31.790123456790127,7000000,10.077731559061352
Larry Hughes,/players/h/hughela01.html,/teams/NYK/2010.html,0.4,1.234567901234568
Nate Robinson,/players/r/robinna01.html,/teams/NYK/2010.html,1.4,4.320987654320987
Jordan Hill,/players/h/hilljo01.html,/teams/NYK/2010.html,0.3,0.9259259259259258
Jonathan Bender,/players/b/bendejo01.html,/teams/NYK/2010.html,0.0,0.0,801361,1.1537001485572806
Wilson Chandler,/players/c/chandwi01.html,/teams/NYK/2010.html,2.7,8.333333333333334,1255440,1.8074267583582833
