Carlos Rogers,/players/r/rogerca01.html,/teams/TOR/1998.html,0.5,2.6881720430107525,1900000,8.162772558734908
Dee Brown,/players/b/brownde01.html,/teams/TOR/1998.html,2.1,11.29032258064516
Tim Kempton,/players/k/kemptti01.html,/teams/TOR/1998.html,-0.1,-0.5376344086021505
Gary Trent,/players/t/trentga01.html,/teams/TOR/1998.html,0.3,1.6129032258064515
Doug Christie,/players/c/chrisdo01.html,/teams/TOR/1998.html,4.0,21.50537634408602,2012767,8.64724170248799
Bob McCann,/players/m/mccanbo01.html,/teams/TOR/1998.html,0.0,0.0
Marcus Camby,/players/c/cambyma01.html,/teams/TOR/1998.html,0.9,4.838709677419355,2799240,12.026083924901632
Alvin Williams,/players/w/willial02.html,/teams/TOR/1998.html,0.0,0.0
Lloyd Daniels,/players/d/daniell01.html,/teams/TOR/1998.html,0.1,0.5376344086021505
Ed Stokes,/players/s/stokeed01.html,/teams/TOR/1998.html,0.0,0.0,272500,1.1707134327659277
Reggie Slater,/players/s/slatere01.html,/teams/TOR/1998.html,1.5,8.064516129032258,350000,1.503668629240641
Tracy McGrady,/players/m/mcgratr01.html,/teams/TOR/1998.html,2.0,10.75268817204301,1359360,5.840077108127308
Chauncey Billups,/players/b/billuch01.html,/teams/TOR/1998.html,0.4,2.150537634408602
Chris Garner,/players/g/garnech01.html,/teams/TOR/1998.html,-0.4,-2.150537634408602,242000,1.0396794522178145
John Wallace,/players/w/wallajo01.html,/teams/TOR/1998.html,1.5,8.064516129032258,903120,3.8799806069708787
Damon Stoudamire,/players/s/stoudda01.html,/teams/TOR/1998.html,3.2,17.204301075268816,1748760,7.513015863059609
Roy Rogers,/players/r/rogerro02.html,/teams/TOR/1998.html,-0.1,-0.5376344086021505
Popeye Jones,/players/j/jonespo01.html,/teams/TOR/1998.html,0.3,1.6129032258064515,1886538,8.10493716705823
Oliver Miller,/players/m/milleol01.html,/teams/TOR/1998.html,0.9,4.838709677419355
Walt Williams,/players/w/williwa02.html,/teams/TOR/1998.html,0.8,4.301075268817204,3750000,16.110735313292583
Shawn Respert,/players/r/respesh01.html,/teams/TOR/1998.html,0.9,4.838709677419355,1602120,6.883021669368617
John Thomas,/players/t/thomajo02.html,/teams/TOR/1998.html,0.0,0.0
Sharone Wright,/players/w/wrighsh01.html,/teams/TOR/1998.html,0.0,0.0,3500000,15.03668629240641
Zan Tabak,/players/t/tabakza01.html,/teams/TOR/1998.html,-0.2,-1.075268817204301,950000,4.081386279367454
