Dudley Bradley,/players/b/bradldu01.html,/teams/MIL/1988.html,0.0,0.0
Jerry Reynolds,/players/r/reynoje01.html,/teams/MIL/1988.html,1.3,3.0660377358490574,181334,2.738012156125308
Dave Hoppen,/players/h/hoppeda01.html,/teams/MIL/1988.html,0.0,0.0
Charles Davis,/players/d/davisch02.html,/teams/MIL/1988.html,-0.2,-0.47169811320754734
Paul Mokeski,/players/m/mokespa01.html,/teams/MIL/1988.html,1.3,3.0660377358490574,350000,5.284746680952595
Sidney Moncrief,/players/m/moncrsi01.html,/teams/MIL/1988.html,3.7,8.726415094339625,784000,11.837832565333812
Randy Breuer,/players/b/breuera01.html,/teams/MIL/1988.html,5.1,12.028301886792454,312500,4.718523822279103
John Stroeder,/players/s/stroejo01.html,/teams/MIL/1988.html,-0.1,-0.23584905660377367,75000,1.1324457173469848
Paul Pressey,/players/p/presspa01.html,/teams/MIL/1988.html,7.1,16.745283018867926,750000,11.324457173469847
Craig Hodges,/players/h/hodgecr01.html,/teams/MIL/1988.html,1.5,3.537735849056604
Conner Henry,/players/h/henryco01.html,/teams/MIL/1988.html,-0.2,-0.47169811320754734
Jay Humphries,/players/h/humphja01.html,/teams/MIL/1988.html,0.0,0.0,290000,4.378790107075008
Terry Cummings,/players/c/cummite01.html,/teams/MIL/1988.html,5.2,12.26415094339623,1330000,20.08203738761986
Ricky Pierce,/players/p/piercri01.html,/teams/MIL/1988.html,2.2,5.18867924528302,225000,3.3973371520409543
Rickie Winslow,/players/w/winslri01.html,/teams/MIL/1988.html,-0.2,-0.47169811320754734
Pace Mannion,/players/m/mannipa01.html,/teams/MIL/1988.html,0.3,0.7075471698113208
Larry Krystkowiak,/players/k/krystla01.html,/teams/MIL/1988.html,2.1,4.952830188679246,125000,1.8874095289116413
John Lucas,/players/l/lucasjo01.html,/teams/MIL/1988.html,3.9,9.198113207547172,600000,9.059565738775879
Jack Sikma,/players/s/sikmaja01.html,/teams/MIL/1988.html,9.4,22.16981132075472,1600000,24.158841970069005
Andre Moore,/players/m/moorean01.html,/teams/MIL/1988.html,0.0,0.0
